UP;Subunidade;Subparcela;Volume_m3;Num_arvores;Volume_m3_ha;Arvores_ha
AC_130;2;2;0.382026743;5;15.28106971;200
AC_130;2;3;0.486416669;5;19.45666674;200
AC_130;2;4;0.797915416;5;31.91661663;200
AC_130;2;5;3.115196796;7;124.6078719;280
AC_130;2;6;0.576310756;4;23.05243023;160
AC_130;2;7;2.418529672;8;96.74118689;320
AC_130;2;8;4.427938471;4;177.1175389;160
AC_130;2;9;2.425335875;6;97.01343501;240
AC_130;2;10;1.622746815;5;64.90987261;200
AC_130;2;17;4.862423589;1;194.4969436;40
AC_130;3;1;2.753805129;4;110.1522052;160
AC_130;3;2;0.8557197;8;34.22878801;320
AC_130;3;3;3.126405186;6;125.0562074;240
AC_130;3;4;2.331713879;12;93.26855516;480
AC_130;3;5;1.088265042;9;43.53060167;360
AC_130;3;6;0.379043856;4;15.16175422;160
AC_130;3;7;1.675801645;5;67.03206581;200
AC_130;3;8;0.495173495;4;19.80693981;160
AC_130;3;9;0.159546327;2;6.381853083;80
AC_130;3;10;5.124478338;7;204.9791335;280
AC_130;3;17;2.945206509;1;117.8082603;40
AC_130;3;19;2.448446899;1;97.93787594;40
AC_130;3;20;2.071609704;1;82.86438817;40
AC_130;4;1;0.357468161;4;14.29872646;160
AC_130;4;2;3.082689052;9;123.3075621;360
AC_130;4;3;2.851595414;7;114.0638166;280
AC_130;4;4;1.090386193;6;43.61544771;240
AC_130;4;5;2.276515019;9;91.06060074;360
AC_130;4;6;2.62812998;4;105.1251992;160
AC_130;4;7;1.890746311;5;75.62985245;200
AC_130;4;8;1.559240621;5;62.36962483;200
AC_130;4;9;3.18823328;5;127.5293312;200
AC_130;4;10;10.08289057;3;403.3156229;120
AC_130;4;14;9.923313448;1;396.9325379;40
AC_133;1;1;1.615641307;6;64.62565229;240
AC_133;1;2;2.876522831;9;115.0609133;360
AC_133;1;3;0.32126271;3;12.85050839;120
AC_133;1;4;1.99781094;8;79.91243759;320
AC_133;1;5;1.244029549;5;49.76118195;200
AC_133;1;6;11.40394353;6;456.1577414;240
AC_133;1;7;0.301632715;3;12.06530861;120
AC_133;1;8;0.15797029;2;6.3188116;80
AC_133;1;9;4.064078267;6;162.5631307;240
AC_133;1;10;10.5142579;8;420.570316;320
AC_133;1;11;6.819883863;2;272.7953545;80
AC_133;1;14;1.945076271;1;77.80305086;40
AC_133;1;17;26.02264723;1;1040.905889;40
AC_133;1;18;7.253504169;1;290.1401668;40
AC_133;2;1;7.808070529;7;312.3228212;280
AC_133;2;2;4.200621381;7;168.0248552;280
AC_133;2;3;1.140706877;2;45.62827508;80
AC_133;2;4;4.479773487;6;179.1909395;240
AC_133;2;5;1.518495152;5;60.73980608;200
AC_133;2;6;2.467120202;5;98.68480808;200
AC_133;2;7;0.730445779;4;29.21783115;160
AC_133;2;8;0.848857875;4;33.95431498;160
AC_133;2;9;4.386504271;8;175.4601708;320
AC_133;2;10;8.140200232;7;325.6080093;280
AC_133;2;11;1.708836418;1;68.35345672;40
AC_133;2;13;2.670056903;1;106.8022761;40
AC_133;3;2;0.01326019;1;0.530407609;40
AC_133;3;3;0.417497302;3;16.69989208;120
AC_133;3;4;0.237147614;3;9.485904554;120
AC_133;3;5;1.907284244;7;76.29136977;280
AC_133;3;6;1.425619213;2;57.02476853;80
AC_133;3;7;0.635182406;3;25.40729623;120
AC_133;3;8;0.171475624;3;6.859024969;120
AC_133;3;9;0.673103628;4;26.92414513;160
AC_133;3;10;3.262732964;6;130.5093186;240
AC_133;3;12;7.582191775;1;303.287671;40
AC_133;3;13;9.020708464;1;360.8283386;40
AC_133;3;17;2.963797219;1;118.5518888;40
AC_133;3;19;4.465623373;2;178.6249349;80
AC_133;3;20;1.853040278;1;74.12161114;40
AC_133;4;1;0.520360227;5;20.81440906;200
AC_133;4;2;0.257342669;3;10.29370675;120
AC_133;4;3;16.42071195;7;656.8284781;280
AC_133;4;4;0.365656571;3;14.62626282;120
AC_133;4;5;0.344586476;4;13.78345903;160
AC_133;4;6;3.588055164;3;143.5222066;120
AC_133;4;7;1.077064877;5;43.08259509;200
AC_133;4;8;1.56156736;7;62.46269442;280
AC_133;4;9;1.510203716;5;60.40814864;200
AC_133;4;10;0.601955642;4;24.07822566;160
AC_133;4;11;8.177049266;1;327.0819706;40
AC_133;4;13;2.339361139;1;93.57444556;40
AC_133;4;15;2.753039283;1;110.1215713;40
AC_134;1;5;0.168127269;1;6.725090767;40
AC_134;1;6;0.564527073;3;22.58108291;120
AC_134;1;7;0.852299581;5;34.09198324;200
AC_134;1;8;0.916065844;5;36.64263378;200
AC_134;1;9;2.172497471;8;86.89989886;320
AC_134;1;10;2.235974696;10;89.43898785;400
AC_134;1;12;2.939634167;1;117.5853667;40
AC_134;1;13;6.007628032;1;240.3051213;40
AC_134;2;1;0.328396701;4;13.13586805;160
AC_134;2;3;0.209258157;1;8.370326298;40
AC_134;2;4;0.202570287;5;8.102811488;200
AC_134;2;5;0.190138685;3;7.605547403;120
AC_134;2;6;0.649442359;5;25.97769437;200
AC_134;2;7;1.115850687;4;44.63402748;160
AC_134;2;8;0.200895748;4;8.035829935;160
AC_134;2;9;1.049098943;7;41.96395773;280
AC_134;2;10;3.380201793;7;135.2080717;280
AC_134;2;14;1.643421753;1;65.73687013;40
AC_134;2;18;5.668221277;1;226.7288511;40
AC_134;3;3;1.032383459;2;41.29533836;80
AC_134;3;5;0.276560725;3;11.06242902;120
AC_134;3;6;2.681105871;7;107.2442348;280
AC_134;3;7;0.383322179;5;15.33288714;200
AC_134;3;8;0.591110949;6;23.64443794;240
AC_134;3;9;1.112847412;7;44.51389646;280
AC_134;3;10;1.330610367;13;53.22441467;520
AC_134;3;11;5.904302603;1;236.1721041;40
AC_134;3;15;3.403694311;1;136.1477725;40
AC_134;3;19;1.506093055;1;60.2437222;40
AC_134;4;1;0.021217867;1;0.848714666;40
AC_134;4;2;0.268588376;6;10.74353504;240
AC_134;4;3;0.91753473;9;36.70138919;360
AC_134;4;4;0.886514909;8;35.46059636;320
AC_134;4;5;0.207447887;2;8.29791546;80
AC_134;4;8;0.719409834;3;28.77639338;120
AC_135;1;1;0.497744235;6;19.90976941;240
AC_135;1;2;2.557536463;4;102.3014585;160
AC_135;1;3;25.6227316;8;1024.909264;320
AC_135;1;4;0.166696947;2;6.667877863;80
AC_135;1;5;0.497044293;3;19.88177172;120
AC_135;1;6;1.255136726;3;50.20546906;120
AC_135;1;8;0.920291911;8;36.81167642;320
AC_135;1;9;0.779253433;4;31.17013731;160
AC_135;1;10;0.059835979;1;2.393439144;40
AC_135;1;12;1.806269073;1;72.25076294;40
AC_135;1;13;5.105931387;1;204.2372555;40
AC_135;1;16;3.251781928;1;130.0712771;40
AC_135;2;1;0.356410579;3;14.25642316;120
AC_135;2;2;0.87110834;5;34.84433361;200
AC_135;2;3;0.580230001;4;23.20920004;160
AC_135;2;4;0.958027866;5;38.32111465;200
AC_135;2;5;2.098073007;4;83.92292028;160
AC_135;2;6;0.316793673;2;12.67174693;80
AC_135;2;7;4.328361473;1;173.1344589;40
AC_135;2;8;2.637921358;5;105.5168543;200
AC_135;2;9;0.142937018;1;5.717480706;40
AC_135;2;10;1.145581453;2;45.82325812;80
AC_135;2;16;1.480527822;1;59.22111286;40
AC_135;2;19;4.317448348;1;172.6979339;40
AC_135;3;1;4.409578638;5;176.3831455;200
AC_135;3;2;0.350938763;2;14.03755051;80
AC_135;3;4;1.387015107;2;55.48060426;80
AC_135;3;5;0.774880086;5;30.99520343;200
AC_135;3;6;1.898484391;6;75.93937566;240
AC_135;3;7;2.110681369;5;84.42725477;200
AC_135;3;8;12.06296746;3;482.5186983;120
AC_135;3;9;1.085641698;3;43.42566793;120
AC_135;3;10;1.652105137;5;66.08420549;200
AC_135;3;12;9.414169154;1;376.5667661;40
AC_135;3;16;13.26091935;1;530.4367738;40
AC_135;3;19;2.044047547;1;81.76190187;40
AC_135;4;1;0.109133933;1;4.365357337;40
AC_135;4;2;2.88507942;9;115.4031768;360
AC_135;4;3;1.46435104;3;58.57404161;120
AC_135;4;4;8.511231488;3;340.4492595;120
AC_135;4;5;0.460584051;1;18.42336204;40
AC_135;4;6;1.809448862;1;72.37795448;40
AC_135;4;7;0.392461807;3;15.69847227;120
AC_135;4;8;0.584141307;4;23.3656523;160
AC_135;4;9;2.109808161;5;84.39232645;200
AC_135;4;10;2.143215446;2;85.72861783;80
AC_135;4;12;1.235839334;1;49.43357336;40
AC_135;4;13;1.636522634;1;65.46090535;40
AC_135;4;15;4.056878644;1;162.2751457;40
AC_135;4;17;2.758096303;1;110.3238521;40
AC_135;4;20;4.00675414;1;160.2701656;40
AC_136;1;1;0.09272493;2;3.708997183;80
AC_136;1;2;0.118643628;2;4.745745139;80
AC_136;1;3;0.096632476;1;3.865299034;40
AC_136;1;4;0.059762573;1;2.390502904;40
AC_136;1;6;0.222193967;2;8.887758666;80
AC_136;1;7;9.14269729;2;365.7078916;80
AC_136;1;8;0.368555929;5;14.74223715;200
AC_136;1;9;0.532739503;1;21.30958011;40
AC_136;1;12;1.566964102;1;62.6785641;40
AC_136;2;1;1.77457519;4;70.98300759;160
AC_136;2;2;0.343264234;3;13.73056937;120
AC_136;2;3;1.344270533;5;53.77082132;200
AC_136;2;4;2.893887024;1;115.755481;40
AC_136;2;5;0.935651711;2;37.42606846;80
AC_136;2;6;0.106062669;1;4.242506761;40
AC_136;2;7;0.251507372;1;10.0602949;40
AC_136;2;8;0.138417092;1;5.536683686;40
AC_136;2;9;1.020248587;3;40.80994348;120
AC_136;2;10;0.900334648;2;36.01338591;80
AC_136;2;16;1.739989653;1;69.59958611;40
AC_136;3;1;0.14377727;2;5.751090814;80
AC_136;3;2;1.975443957;2;79.01775826;80
AC_136;3;3;1.412885763;3;56.51543051;120
AC_136;3;4;0.530083081;1;21.20332326;40
AC_136;3;5;2.485128704;2;99.40514818;80
AC_136;3;6;4.188042065;4;167.5216826;160
AC_136;3;10;4.333536283;4;173.3414513;160
AC_136;3;12;1.382784667;1;55.31138668;40
AC_136;4;2;0.079920922;2;3.196836887;80
AC_136;4;3;0.446458705;2;17.8583482;80
AC_136;4;4;1.082919454;6;43.31677818;240
AC_136;4;5;0.042100386;1;1.684015428;40
AC_136;4;6;0.165152909;2;6.606116375;80
AC_136;4;7;0.064609264;1;2.584370567;40
AC_136;4;8;4.092952063;3;163.7180825;120
AC_136;4;9;2.577623585;4;103.1049434;160
AC_136;4;10;0.14195482;2;5.678192813;80
AC_137;1;1;2.085652002;4;83.42608006;160
AC_137;1;2;15.13035109;10;605.2140437;400
AC_137;1;3;0.126412636;2;5.056505436;80
AC_137;1;4;0.276406987;5;11.05627948;200
AC_137;1;5;4.207901214;3;168.3160485;120
AC_137;1;6;0.189818058;3;7.592722312;120
AC_137;1;7;0.043498759;1;1.739950375;40
AC_137;1;8;0.19596871;2;7.838748398;80
AC_137;1;9;0.020978465;1;0.839138606;40
AC_137;1;10;0.049309622;1;1.972384874;40
AC_137;1;14;5.028626677;2;201.1450671;80
AC_137;1;15;4.588636782;1;183.5454713;40
AC_137;1;16;5.163725047;1;206.5490019;40
AC_137;2;1;0.179797323;2;7.19189292;80
AC_137;2;2;0.159433197;2;6.377327868;80
AC_137;2;3;0.063761749;2;2.55046996;80
AC_137;2;4;0.145622039;1;5.82488155;40
AC_137;2;5;0.127149086;3;5.085963452;120
AC_137;2;7;0.824621045;3;32.9848418;120
AC_137;2;8;1.195121794;2;47.80487175;80
AC_137;2;9;0.22963276;5;9.185310381;200
AC_137;2;10;0.089969084;2;3.598763345;80
AC_137;2;11;3.61931506;1;144.7726024;40
AC_137;2;18;1.587730152;1;63.50920607;40
AC_137;3;1;0.038134491;1;1.525379646;40
AC_137;3;2;1.089656418;3;43.58625672;120
AC_137;3;3;0.086716544;1;3.46866175;40
AC_137;3;5;0.127018345;3;5.080733808;120
AC_137;3;6;0.043674097;1;1.746963878;40
AC_137;3;7;0.022919757;1;0.916790267;40
AC_137;3;9;0.079451674;2;3.178066953;80
AC_137;4;1;0.928607401;2;37.14429602;80
AC_137;4;2;0.237630048;3;9.505201932;120
AC_137;4;3;0.351654375;2;14.06617501;80
AC_137;4;4;2.136079811;3;85.44319245;120
AC_137;4;5;2.139797623;5;85.59190493;200
AC_137;4;6;1.052331152;5;42.09324609;200
AC_137;4;7;5.429592763;3;217.1837105;120
AC_137;4;8;0.370928173;4;14.83712692;160
AC_137;4;9;2.447474049;6;97.89896197;240
AC_137;4;10;3.751994658;7;150.0797863;280
AC_137;4;11;4.201235678;1;168.0494271;40
AC_137;4;12;1.515474599;1;60.61898394;40
AC_137;4;17;3.251781928;1;130.0712771;40
AC_137;4;20;4.836085968;2;193.4434387;80
AC_138;1;1;0.861600631;2;34.46402525;80
AC_138;1;2;11.47287111;4;458.9148445;160
AC_138;1;3;1.604739618;2;64.18958473;80
AC_138;1;5;0.219319828;3;8.772793109;120
AC_138;1;6;0.500366277;3;20.0146511;120
AC_138;1;7;7.223820214;6;288.9528086;240
AC_138;1;9;0.60249033;4;24.0996132;160
AC_138;1;10;6.907424013;7;276.2969605;280
AC_138;2;1;0.114685088;2;4.587403535;80
AC_138;2;2;0.106781362;1;4.271254494;40
AC_138;2;4;1.019748585;3;40.78994341;120
AC_138;2;5;5.493086185;3;219.7234474;120
AC_138;2;6;0.139330405;2;5.573216188;80
AC_138;2;7;3.561566846;3;142.4626738;120
AC_138;2;8;0.740028531;1;29.60114124;40
AC_138;2;10;0.251259346;2;10.05037384;80
AC_138;3;1;0.062811733;2;2.512469321;80
AC_138;3;2;0.427123181;3;17.08492724;120
AC_138;3;3;0.089556657;2;3.582266278;80
AC_138;3;4;0.570144958;3;22.80579831;120
AC_138;3;6;3.521691038;1;140.8676415;40
AC_138;3;7;0.875212113;2;35.00848454;80
AC_138;3;9;0.04889676;1;1.955870382;40
AC_138;3;10;0.960829085;1;38.43316339;40
AC_138;3;16;5.163093706;1;206.5237482;40
AC_138;3;17;1.904193151;1;76.16772605;40
AC_138;4;1;2.363385887;6;94.53543549;240
AC_138;4;2;8.570262951;7;342.810518;280
AC_138;4;3;0.220266006;2;8.810640222;80
AC_138;4;4;0.667581494;8;26.70325976;320
AC_138;4;5;5.031477689;1;201.2591076;40
AC_138;4;6;0.307363055;1;12.29452222;40
AC_138;4;8;5.363817065;2;214.5526826;80
AC_138;4;9;0.021699926;1;0.867997023;40
AC_138;4;10;0.932508034;3;37.30032134;120
AC_138;4;13;2.382625618;1;95.30502472;40
AC_14;2;2;0.188170334;2;7.526813346;80
AC_14;2;3;0.953999385;7;38.15997538;280
AC_14;2;4;0.946609848;6;37.86439393;240
AC_14;2;5;0.372649496;6;14.90597983;240
AC_14;2;6;0.266283261;5;10.65133043;200
AC_14;2;7;0.030405878;1;1.216235132;40
AC_14;2;8;0.328441877;4;13.13767508;160
AC_14;2;9;0.279966061;5;11.19864246;200
AC_14;2;10;0.537448084;6;21.49792334;240
AC_14;3;2;0.053062882;1;2.12251528;40
AC_14;3;4;0.058694109;1;2.347764375;40
AC_14;3;10;0.031315422;1;1.252616893;40
AC_140;1;1;1.606834086;7;64.27336342;280
AC_140;1;2;0.573172258;7;22.92689032;280
AC_140;1;3;0.394451401;5;15.77805603;200
AC_140;1;4;1.504860195;9;60.1944078;360
AC_140;1;5;0.203794875;3;8.15179501;120
AC_140;1;6;1.871791063;11;74.8716425;440
AC_140;1;7;0.341790063;1;13.67160252;40
AC_140;1;8;0.509940914;4;20.39763655;160
AC_140;1;9;1.041869174;5;41.67476696;200
AC_140;1;10;1.022900917;8;40.91603666;320
AC_140;2;1;3.231171364;4;129.2468545;160
AC_140;2;2;2.827469807;8;113.0987923;320
AC_140;2;3;4.658001163;8;186.3200465;320
AC_140;2;4;0.910512105;7;36.42048421;280
AC_140;2;5;1.125744266;6;45.02977063;240
AC_140;2;6;4.363965914;12;174.5586365;480
AC_140;2;7;3.670408197;6;146.8163279;240
AC_140;2;8;25.0347431;9;1001.389724;360
AC_140;2;9;0.571512961;4;22.86051843;160
AC_140;2;10;0.623148812;4;24.9259525;160
AC_140;2;12;6.623954116;2;264.9581646;80
AC_140;2;15;5.53462363;1;221.3849452;40
AC_140;3;1;5.512307517;14;220.4923007;560
AC_140;3;2;0.799631619;5;31.98526478;200
AC_140;3;3;0.502889933;5;20.11559732;200
AC_140;3;4;4.455713411;7;178.2285364;280
AC_140;3;5;6.235643028;5;249.4257211;200
AC_140;3;6;0.844042587;5;33.76170346;200
AC_140;3;7;0.864471007;7;34.57884029;280
AC_140;3;8;0.829205642;4;33.16822568;160
AC_140;3;9;7.909929366;3;316.3971746;120
AC_140;3;10;0.754336993;5;30.17347972;200
AC_140;3;13;5.267719548;1;210.7087819;40
AC_140;3;16;2.469392971;1;98.77571883;40
AC_140;3;17;7.22889617;1;289.1558468;40
AC_140;3;18;1.551230805;1;62.04923218;40
AC_140;4;1;1.627940384;4;65.11761537;160
AC_140;4;2;5.457515961;6;218.3006384;240
AC_140;4;3;0.416381631;2;16.65526525;80
AC_140;4;4;1.600664546;9;64.02658184;360
AC_140;4;5;3.76642086;7;150.6568344;280
AC_140;4;6;2.048909904;9;81.95639618;360
AC_140;4;7;0.652107477;5;26.08429906;200
AC_140;4;8;2.512110278;8;100.4844111;320
AC_140;4;9;3.013054791;6;120.5221917;240
AC_140;4;10;8.545333968;4;341.8133587;160
AC_140;4;13;1.52278689;1;60.9114756;40
AC_140;4;14;0.537605319;1;21.50421277;40
AC_141;1;1;4.636663466;6;185.4665386;240
AC_141;1;2;0.066800435;1;2.672017412;40
AC_141;1;3;2.927705888;10;117.1082355;400
AC_141;1;4;0.918207799;2;36.72831196;80
AC_141;1;5;1.76262615;4;70.50504599;160
AC_141;1;6;3.215401436;4;128.6160575;160
AC_141;1;7;2.645924815;6;105.8369926;240
AC_141;1;8;4.929191705;12;197.1676682;480
AC_141;1;9;1.721702846;5;68.86811385;200
AC_141;1;10;1.055734538;5;42.22938153;200
AC_141;1;15;2.974390967;1;118.9756387;40
AC_141;1;16;1.772009786;1;70.88039143;40
AC_141;1;17;1.3297868;1;53.19147198;40
AC_141;2;1;1.022318539;7;40.89274156;280
AC_141;2;2;1.151273049;6;46.05092194;240
AC_141;2;3;4.47022473;5;178.8089892;200
AC_141;2;4;0.118803941;2;4.752157656;80
AC_141;2;5;0.531672136;3;21.26688543;120
AC_141;2;6;0.567955218;2;22.71820872;80
AC_141;2;7;2.051406787;4;82.05627149;160
AC_141;2;8;0.781237645;5;31.24950579;200
AC_141;2;9;0.844734244;4;33.78936977;160
AC_141;2;10;1.027419772;7;41.09679087;280
AC_141;2;12;2.178364359;1;87.13457437;40
AC_141;2;16;1.629005843;1;65.1602337;40
AC_141;3;1;1.007698945;3;40.3079578;120
AC_141;3;2;2.527826748;5;101.1130699;200
AC_141;3;3;2.721374665;4;108.8549866;160
AC_141;3;4;0.812240961;3;32.48963843;120
AC_141;3;5;1.989921829;6;79.59687315;240
AC_141;3;6;3.10889481;7;124.3557924;280
AC_141;3;7;1.375926558;5;55.03706232;200
AC_141;3;8;1.331748972;7;53.26995888;280
AC_141;3;9;8.095886931;7;323.8354772;280
AC_141;3;10;8.571875023;4;342.8750009;160
AC_141;3;14;2.43572332;1;97.42893281;40
AC_141;3;17;1.415127159;1;56.60508638;40
AC_141;4;1;0.123778949;3;4.951157955;120
AC_141;4;2;0.591729596;4;23.66918384;160
AC_141;4;3;1.58443118;3;63.37724718;120
AC_141;4;6;0.200613332;1;8.024533293;40
AC_141;4;7;0.319675946;2;12.78703785;80
AC_141;4;8;0.150582288;3;6.023291507;120
AC_141;4;10;0.517874714;5;20.71498857;200
AC_141;4;14;4.16683901;1;166.6735604;40
AC_141;4;17;4.450578828;1;178.0231531;40
AC_141;4;18;8.630382976;1;345.215319;40
AC_148;1;1;0.109069732;2;4.36278927;80
AC_148;1;3;5.722843372;4;228.9137349;160
AC_148;1;4;0.702251084;4;28.09004335;160
AC_148;1;5;1.191859329;3;47.67437314;120
AC_148;1;6;2.247407324;3;89.89629294;120
AC_148;1;7;0.805290135;3;32.21160541;120
AC_148;1;8;0.692610928;2;27.70443714;80
AC_148;1;9;3.305265871;4;132.2106348;160
AC_148;1;10;1.245244441;5;49.80977766;200
AC_148;1;19;2.689176419;1;107.5670567;40
AC_148;1;20;6.184299212;1;247.3719685;40
AC_148;2;1;3.881817499;3;155.2727;120
AC_148;2;2;0.514597391;1;20.58389566;40
AC_148;2;3;1.083646563;5;43.34586252;200
AC_148;2;4;4.18543428;6;167.4173712;240
AC_148;2;5;2.996510899;5;119.860436;200
AC_148;2;6;3.912974907;5;156.5189963;200
AC_148;2;7;3.359039401;4;134.361576;160
AC_148;2;8;1.563234708;4;62.52938833;160
AC_148;2;9;0.504404259;2;20.17617037;80
AC_148;2;10;0.694014544;5;27.76058175;200
AC_148;2;12;14.7531226;2;590.1249041;80
AC_148;2;14;11.8832472;1;475.3298879;40
AC_148;2;18;10.67488056;2;426.9952223;80
AC_148;2;20;4.148158174;1;165.926327;40
AC_148;3;1;4.468134568;8;178.7253827;320
AC_148;3;2;1.21018551;2;48.4074204;80
AC_148;3;3;0.367819159;5;14.71276638;200
AC_148;3;4;0.817957564;5;32.71830254;200
AC_148;3;5;0.493334087;5;19.73336346;200
AC_148;3;6;2.421082876;9;96.84331504;360
AC_148;3;7;0.308600779;2;12.34403114;80
AC_148;3;8;3.228672736;5;129.1469094;200
AC_148;3;9;6.419943026;7;256.797721;280
AC_148;3;10;3.456465307;6;138.2586123;240
AC_148;3;11;1.398015678;1;55.92062712;40
AC_148;3;15;4.284409529;3;171.3763812;120
AC_148;3;17;11.89778699;1;475.9114797;40
AC_148;3;18;1.556792794;1;62.27171175;40
AC_148;3;20;1.42378501;1;56.9514004;40
AC_148;4;1;1.619613935;4;64.7845574;160
AC_148;4;2;2.292381608;4;91.69526432;160
AC_148;4;3;3.105794272;5;124.2317709;200
AC_148;4;4;2.097648641;4;83.90594565;160
AC_148;4;5;3.054240325;5;122.169613;200
AC_148;4;6;1.615831428;7;64.63325713;280
AC_148;4;7;1.479387076;3;59.17548304;120
AC_148;4;8;0.236831146;1;9.473245845;40
AC_148;4;9;1.125295741;6;45.01182964;240
AC_148;4;10;17.09443192;3;683.7772766;120
AC_148;4;11;5.552250506;1;222.0900202;40
AC_148;4;19;2.817651585;1;112.7060634;40
AC_148;4;20;1.429437198;1;57.17748793;40
AC_149;1;1;1.120722049;8;44.82888196;320
AC_149;1;2;0.347958193;3;13.91832774;120
AC_149;1;3;1.454882976;6;58.19531903;240
AC_149;1;4;3.238631304;5;129.5452521;200
AC_149;1;5;0.862217928;5;34.48871713;200
AC_149;1;6;2.261057571;4;90.44230283;160
AC_149;1;7;0.250549751;2;10.02199006;80
AC_149;1;8;1.123761302;6;44.95045209;240
AC_149;1;9;4.515142796;4;180.6057118;160
AC_149;1;10;4.112422012;4;164.4968805;160
AC_149;1;13;3.014243926;1;120.569757;40
AC_149;1;18;2.06212877;1;82.4851508;40
AC_149;2;1;3.684630379;7;147.3852151;280
AC_149;2;2;1.76518525;7;70.60741;280
AC_149;2;3;0.813327701;2;32.53310804;80
AC_149;2;4;1.471981683;4;58.87926731;160
AC_149;2;5;2.093162113;9;83.72648452;360
AC_149;2;6;0.949352144;4;37.97408577;160
AC_149;2;7;9.904528151;6;396.181126;240
AC_149;2;8;4.742342758;8;189.6937103;320
AC_149;2;9;5.729817847;9;229.1927139;360
AC_149;2;10;2.233992183;7;89.35968734;280
AC_149;3;1;0.602719375;2;24.10877499;80
AC_149;3;2;1.088160085;3;43.52640341;120
AC_149;3;3;2.733848077;8;109.3539231;320
AC_149;3;4;2.32272739;6;92.90909559;240
AC_149;3;5;0.240818143;2;9.632725707;80
AC_149;4;1;1.345882217;4;53.83528868;160
AC_149;4;2;0.918244018;3;36.72976072;120
AC_149;4;3;1.002487791;4;40.09951164;160
AC_149;4;4;0.508987524;4;20.35950094;160
AC_149;4;5;0.595034168;3;23.80136671;120
AC_149;4;6;0.288485265;4;11.53941059;160
AC_149;4;7;1.094494942;7;43.7797977;280
AC_149;4;8;1.840976185;9;73.63904739;360
AC_149;4;9;0.492376699;5;19.69506798;200
AC_149;4;10;2.091995835;3;83.67983341;120
AC_15;1;1;2.050226508;9;82.00906031;360
AC_15;1;2;3.496684996;9;139.8673998;360
AC_15;1;3;1.501264213;5;60.05056852;200
AC_15;1;4;2.279342286;9;91.17369142;360
AC_15;1;5;2.051910295;5;82.07641179;200
AC_15;1;6;0.289471285;2;11.57885139;80
AC_15;1;7;3.888086709;7;155.5234684;280
AC_15;1;8;0.556551522;4;22.26206087;160
AC_15;1;9;0.620431476;5;24.81725903;200
AC_15;1;10;0.269630176;2;10.78520706;80
AC_15;1;11;1.7164539;1;68.65815599;40
AC_15;1;14;2.973852504;1;118.9541002;40
AC_15;1;16;8.293216464;3;331.7286585;120
AC_15;1;17;3.944493518;1;157.7797407;40
AC_15;1;18;7.900795011;3;316.0318004;120
AC_15;2;1;1.040496352;7;41.61985407;280
AC_15;2;2;0.268434218;2;10.73736873;80
AC_15;2;3;0.152517844;3;6.100713751;120
AC_15;2;4;0.589643012;6;23.58572048;240
AC_15;2;5;2.984282887;6;119.3713155;240
AC_15;2;6;0.372744812;5;14.90979247;200
AC_15;2;7;0.904611188;7;36.1844475;280
AC_15;2;8;2.433854968;8;97.35419871;320
AC_15;2;9;1.079471907;4;43.17887629;160
AC_15;2;10;5.5480661;9;221.922644;360
AC_15;2;13;2.248432023;1;89.93728092;40
AC_15;2;15;2.148135374;1;85.92541495;40
AC_15;3;2;0.203983353;1;8.159334107;40
AC_15;3;7;0.033721001;1;1.348840025;40
AC_15;3;10;0.230693392;2;9.227735662;80
AC_15;4;1;0.436022867;3;17.44091467;120
AC_15;4;2;2.375540562;4;95.02162248;160
AC_15;4;3;1.977193893;5;79.08775571;200
AC_15;4;4;2.667590384;7;106.7036154;280
AC_15;4;5;2.101961167;5;84.07844667;200
AC_15;4;6;3.728487822;7;149.1395129;280
AC_15;4;7;2.434442521;2;97.37770086;80
AC_15;4;8;2.652166265;2;106.0866506;80
AC_15;4;9;0.502255272;1;20.0902109;40
AC_15;4;10;2.094769237;6;83.79076949;240
AC_150;1;1;5.418908237;7;216.7563295;280
AC_150;1;2;4.620966084;4;184.8386434;160
AC_150;1;3;1.471923605;6;58.87694419;240
AC_150;1;4;1.562797641;6;62.51190563;240
AC_150;1;5;2.786916407;8;111.4766563;320
AC_150;1;6;0.404595129;4;16.18380517;160
AC_150;1;7;2.801386436;3;112.0554574;120
AC_150;1;8;0.970932484;3;38.83729936;120
AC_150;1;9;3.237740036;8;129.5096014;320
AC_150;1;10;1.097222408;3;43.88889631;120
AC_150;1;12;2.479310607;1;99.17242427;40
AC_150;1;14;3.594211365;2;143.7684546;80
AC_150;1;16;1.975403446;1;79.01613784;40
AC_150;1;18;2.936665688;1;117.4666275;40
AC_150;2;1;0.710303795;4;28.41215181;160
AC_150;2;2;0.616275659;6;24.65102636;240
AC_150;2;3;3.09824259;7;123.9297036;280
AC_150;2;4;3.833511946;5;153.3404779;200
AC_150;2;5;5.594967707;4;223.7987083;160
AC_150;2;6;2.183060864;3;87.32243457;120
AC_150;2;7;1.630966296;3;65.23865185;120
AC_150;2;8;1.761112539;4;70.44450156;160
AC_150;2;9;1.630348046;6;65.21392185;240
AC_150;2;10;0.495763742;4;19.83054968;160
AC_150;2;12;1.737315408;1;69.49261632;40
AC_150;2;16;1.186609348;1;47.46437393;40
AC_150;3;1;3.640167664;5;145.6067065;200
AC_150;3;2;8.473417154;6;338.9366862;240
AC_150;3;3;8.933145954;6;357.3258382;240
AC_150;3;4;3.76040343;6;150.4161372;240
